ID,X_Coordinate,Area,Equivalent_Diameter
292,1343,34,2.4012863658684456
293,766,649,10.491240549196815
294,1022,137,4.820196911080559
295,547,53,2.9980745741715897
296,738,198,5.794781855913753
297,366,46,2.793080239899932
298,591,451,8.745663582798292
299,920,403,8.267172880799649
300,318,855,12.041693085379698
301,401,729,11.119064785247753
302,15467,351,7.715393036437147
303,615,1272,14.687505835064709
304,11621,1442,15.63821309196125
305,956,1048,13.331687891271285
306,1168,838,11.921379293396733
307,1285,1009,13.081275118639033
308,980,1186,14.182305655633987
309,9124,277,6.854004433693092
310,792,777,11.479289427529553
311,1042,464,8.870814277002188
312,1119,404,8.277423564068531
313,945,319,7.355290635436017
314,1155,371,7.932159735283897
315,1392,442,8.657961119211262
316,14778,179,5.509738815609935
317,8490,570,9.832001232793564
318,8221,826,11.835715577919853
319,1048,643,10.442632223405392
320,1226,788,11.56026009044077
321,1369,268,6.741738352633854
322,973,1108,13.708008867386184
323,641,45,2.7625538562264524
324,771,36,2.4709032856106115
325,615,395,8.184705254148536
326,720,1105,13.689438514944095
327,1242,508,9.281888618575946
328,524,803,11.669769261992924
329,1021,387,8.101398197443707
330,1337,174,5.432242145412858
331,6673,366,7.878527208572681
332,12072,1215,14.35465091288863
333,1334,99,4.097529545813382
334,780,499,9.19929973236764
335,314,354,7.748294648540817
336,457,1432,15.583894716338085
337,744,184,5.586160479799863
338,825,985,12.924763699901716
339,8490,570,9.832001232793564
340,1170,706,10.94225539298352
341,1429,905,12.388786997154805
342,897,458,8.81327325284193
343,2290,43,2.700466065814569
344,567,2917,22.241942365992102
345,1086,347,7.671304715290064
346,1204,109,4.299497942608156
347,1357,290,7.012994453916683
348,410,388,8.111858367323233
349,646,1277,14.7163444762923
350,827,501,9.217716767284346
351,1412,329,7.46968771177289
352,781,1205,14.295456223962082
353,361,654,10.531576109536054
354,1407,506,9.26359916510392
355,2082,594,10.036856593220891
356,660,547,9.631593825966418
357,926,774,11.457107205009835
358,509,440,8.638350763070362
359,9807,375,7.974806062715905
360,307,45,2.7625538562264524
361,1072,622,10.270691601639127
362,15259,437,8.608851471127544
363,15147,710,10.973209501196454
364,948,582,9.934956932834078
365,330,391,8.143158258649736
366,526,1466,15.767813759073126
367,989,184,5.586160479799863
368,511,331,7.492357529332575
369,1120,319,7.355290635436017
370,854,878,12.202582553531077
371,1161,376,7.985432058185593
372,388,97,4.0559291836616165
373,10886,334,7.52623422444784
374,1403,1074,13.49604871425087
375,342,355,7.7592308496766655
376,547,1414,15.485641510976851
377,460,741,11.21020618517565
378,737,2251,19.53854610367798
379,1276,1392,15.364701032275166
380,313,949,12.686376695158309
381,487,1082,13.546220072078228
382,5293,41,2.6369167860742944
383,1433,1155,13.995727839338173
384,560,755,11.31561003948527
385,906,593,10.028404501959118
386,1024,971,12.832583872577947
387,662,542,9.587472687760592
388,7697,582,9.934956932834078
389,433,1419,15.512996489921878
390,1218,1031,13.223116649444508
391,5512,689,10.809711604840532
392,7779,397,8.205399864310227
393,915,2169,19.17936713169101
394,10272,26,2.0998640115881724
395,1287,1168,14.074271284382972
396,1123,440,8.638350763070362
397,1173,1579,16.364229495187935
398,1373,522,9.408919394872033
399,872,929,12.551983321057254
400,994,1729,17.12387279987652
401,1066,518,9.372800569057672
402,427,1114,13.74507430376952
403,440,435,8.589128990532116
404,615,584,9.9520126654463
405,1099,71,3.470033526598096
406,11641,46,2.793080239899932
407,804,310,7.250790272102927
408,1168,282,6.915587022583378
409,1069,381,8.038351338784418
410,366,2988,22.51100026404489
411,12592,400,8.236344285368705
412,14008,308,7.2273627786411
413,1426,486,9.07867838026867
414,2441,1799,17.46707070244172
415,750,423,8.469829738571221
416,16838,1824,17.588018489110514
417,1207,552,9.6755137702467
418,463,411,8.34882595247809
419,974,1562,16.27589994027138
420,402,1131,13.849554351010648
421,4397,443,8.66774965949881
422,6683,692,10.833219523010117
423,555,353,7.737342989853716
424,9615,225,6.177258214026529
425,1394,84,3.7743671137419055
426,16329,364,7.8569716901796465
427,495,1030,13.21670233102224
428,1559,432,8.559460062532905
429,1012,882,12.230347282379688
430,1150,472,8.946960002191155
431,1380,602,10.104218802887443
432,713,1234,14.466453531266149
433,1318,799,11.640667547708922
434,973,283,6.927837850649468
435,4120,1488,15.885685567079175
436,13773,407,8.308099729354506
437,1161,590,10.003005378435546
438,16691,476,8.984790868611222
439,957,186,5.616437994139476
440,907,412,8.358976504497395
441,489,1781,17.37946712073409
442,1418,620,10.254165940730864
443,432,481,9.031856622119212
444,624,124,4.585802419207458
445,10444,428,8.519740775999264
446,1430,88,3.8631879039425017
447,14458,595,10.04530157291704
448,1201,756,11.323101341225716
449,1269,187,5.631515707159243
450,854,728,11.111435923433516
451,1279,98,4.076782427459896
452,16375,1220,14.384156906844888
453,1318,329,7.46968771177289
454,412,553,9.684273856939472
455,679,347,7.671304715290064
456,992,392,8.153564854919791
457,1239,628,10.320109809676804
458,599,3330,23.76438683898286
459,301,1018,13.13948627196798
460,1180,468,8.908968492981503
461,1114,157,5.160054904838402
462,14818,392,8.153564854919791
463,5293,41,2.6369167860742944
464,14818,392,8.153564854919791
465,500,2791,21.75626874140347
466,512,373,7.953511482483366
467,882,229,6.23192528153455
468,398,1832,17.62654650568386
469,1338,1746,17.207850178677283
470,375,33,2.365709786287801
471,449,37,2.504986320283831
472,1150,32,2.329589958548512
473,4705,992,12.970607951213074
474,746,327,7.446948883635182
475,901,2770,21.67426510336269
476,11432,114,4.3970046222776284
477,8078,525,9.435917784354764
478,330,167,5.321851256905344
479,781,396,8.195059091626764
480,1001,1926,18.07309942998185
481,1020,791,11.5822447570642
482,349,713,10.996367900859427
483,393,369,7.9107503582228835
484,1395,1968,18.269095395247643
485,479,335,7.537492621503373
486,1040,2514,20.648434632462703
487,3056,705,10.934503174232889
488,603,545,9.613969668792326
489,5020,106,4.239917723799404
490,504,457,8.803646517852199
491,6393,403,8.267172880799649
492,331,472,8.946960002191155
493,907,588,9.98603673962172
494,6673,366,7.878527208572681
495,1100,381,8.038351338784418
496,366,786,11.545580389166329
497,1226,399,8.226042412312127
498,1322,553,9.684273856939472
499,314,434,8.5792507480567
500,7227,357,7.781057139907772
501,1426,1946,18.166694563551363
502,1411,1168,14.074271284382972
503,638,1060,13.40779709892282
504,722,26,2.0998640115881724
505,763,4855,28.694529866051795
506,1061,270,6.766847334712811
507,1274,36,2.4709032856106115
508,1252,258,6.614763928946829
509,567,27,2.139865015633226
510,698,727,11.103801820214596
511,857,541,9.578624072411838
512,8934,56,3.0817578435363155
513,1140,382,8.04889344343091
514,1074,610,10.171134890481332
515,14542,469,8.918481542667726
516,15675,566,9.797442246310151
517,408,415,8.389354471986682
518,15132,25,2.0590860713421764
519,785,268,6.741738352633854
520,11907,1070,13.47089296318404
521,608,389,8.12230506626535
522,872,352,7.726375807885003
523,924,349,7.693380457950016
524,1199,543,9.59631314393831
525,1301,71,3.470033526598096
526,754,460,8.832495245693291
527,314,294,7.061194295764521
528,3842,421,8.449782776169446
529,724,1059,13.40147117401352
530,10444,428,8.519740775999264
531,1041,452,8.75535407173531
532,481,2702,21.406574115187937
533,462,2534,20.7304057155291
534,10934,584,9.9520126654463
535,1409,3850,25.55258615436185
536,1411,524,9.42692691258051
537,826,463,8.861250053976471
538,672,350,7.704394608840788
539,1018,422,8.459812195457866
540,992,757,11.33058769003777
541,394,865,12.111907634314234
542,467,271,6.779366951956331
543,6127,34,2.4012863658684456
544,839,785,11.538233534849876
545,12288,58,3.136306464957344
546,14818,392,8.153564854919791
547,1106,758,11.33806909573245
548,358,483,9.050614392319137
549,499,668,10.643702513810688
550,15467,351,7.715393036437147
551,1374,627,10.311889888173727
552,1426,1538,16.150376987380152
553,11453,54,3.026226126756223
554,11626,1074,13.49604871425087
555,819,702,10.911213471168349
556,13700,1835,17.64097281815658
557,1333,806,11.691548010509914
558,1297,1280,14.73362056654108
559,12864,1697,16.964670061376992
560,1375,752,11.293106318094964
561,1174,2392,20.141188042888928
562,745,432,8.559460062532905
563,929,1524,16.076702677568836
564,455,3523,24.443355160464566
565,1349,481,9.031856622119212
566,16491,760,11.353017116852191
567,889,571,9.840622015890151
568,10666,378,8.006641742443195
569,634,389,8.12230506626535
570,7736,314,7.297419629012278
571,7120,278,6.866365137032284
572,593,355,7.7592308496766655
573,974,42,2.6688805808143985
574,1090,404,8.277423564068531
575,1135,1471,15.794680048378783
576,1110,986,12.931322829326662
577,1361,2086,18.8088242556748
578,1325,162,5.2415774067341525
579,979,1405,15.436280388901308
580,358,1132,13.855675701298937
581,571,600,10.087420422520744
582,615,113,4.377677035867655
583,780,95,4.013897695126566
584,1052,57,3.1091517853211053
585,303,396,8.195059091626764
586,1974,484,9.059978713905576
587,536,1254,14.583214533553264
588,16662,433,8.569361118546913
589,4107,493,9.143826062329294
590,1183,489,9.106655883817131
591,4397,443,8.66774965949881
592,1247,636,10.38563497469124
593,605,406,8.297886941561243
594,15893,564,9.780116959108785
595,1031,2025,18.531774642079583
596,14260,418,8.41962283659704
597,538,341,7.60469299360761
598,15472,299,7.120985323140084
599,340,488,9.097339609374457
600,566,1087,13.577483026357063
601,4290,402,8.256909471652294
602,1222,416,8.39945604635269
603,1219,565,9.788783435739862
604,1358,611,10.179468472289432
605,12273,586,9.96903921795572
606,294,1517,16.039738621847125
607,1152,1044,13.30622141550328
608,508,789,11.56759295517462
609,706,350,7.704394608840788
610,808,689,10.809711604840532
611,322,10168,41.52620707332582
612,1432,858,12.062800363778912
613,1067,451,8.745663582798292
614,15173,361,7.824527071100269
615,439,2687,21.34707272858546
616,2229,2240,19.49074796532714
617,4345,396,8.195059091626764
618,1269,93,3.971421391769794
619,1417,263,6.678552906546086
620,439,948,12.679690857173451
621,1122,2317,19.82291475619632
622,708,386,8.090924504379974
623,299,36,2.4709032856106115
624,10470,933,12.578976864752184
625,876,1603,16.488124484076604
626,627,1240,14.501580544205854
627,11848,647,10.47506283633544
628,977,689,10.809711604840532
629,10396,656,10.547667144297176
630,3090,204,5.881926322679851
631,779,496,9.171604838414916
632,318,6491,33.17877146654292
633,658,852,12.020548744070622
634,746,1350,15.131130633781115
635,1119,51,2.9409631613399254
636,352,593,10.028404501959118
637,411,411,8.34882595247809
638,539,428,8.519740775999264
639,746,1299,14.842568845728518
640,379,313,7.285790267632324
641,5691,394,8.17433830223088
642,519,181,5.540433976880728
643,1204,261,6.65311070775164
644,1393,925,12.524931601419157
645,398,651,10.507393354064895
646,626,2201,19.32032900721826
647,1307,428,8.519740775999264
648,719,388,8.111858367323233
649,904,378,8.006641742443195
650,7591,393,8.163958185913927
651,10761,1187,14.188283445427624
652,958,459,8.822889484019777
653,1221,890,12.285688502943364
654,1252,607,10.146093075980689
655,795,144,4.941806571221223
656,1001,352,7.726375807885003
657,1015,640,10.41824301403078
658,364,355,7.7592308496766655
659,433,1176,14.122388591529042
660,10894,926,12.531700005912848
661,336,435,8.589128990532116
662,12154,638,10.401951771829436
663,976,456,8.794009244555257
664,13597,623,10.27894446886198
665,10739,408,8.318299978413151
666,290,1993,18.38476766265633
667,9807,375,7.974806062715905
668,15925,1022,13.16527527866798
669,598,530,9.480744249421646
670,814,611,10.179468472289432
671,958,460,8.832495245693291
672,1053,598,10.070594021444464
673,1144,279,6.878703628811188
674,1422,491,9.1252598988849
675,671,960,12.759689700345447
676,12980,499,9.19929973236764
677,553,1241,14.507426777277132
678,9663,157,5.160054904838402
679,418,617,10.229327391678371
680,1293,608,10.154447209200072
681,312,1552,16.223716734646466
682,1345,359,7.802822377220011
683,581,799,11.640667547708922
684,13014,380,8.027795390253132
685,381,553,9.684273856939472
686,1078,1010,13.08775581020262
687,1281,310,7.250790272102927
688,1368,1032,13.229527857893656
689,8683,377,7.99604393271235
690,14806,514,9.336542017013397
691,688,26,2.0998640115881724
692,1397,710,10.973209501196454
693,875,39,2.5717976788123824
694,1842,522,9.408919394872033
695,1002,1502,15.960241658184788
696,1207,595,10.04530157291704
697,9240,618,10.237613603965976
698,16190,543,9.59631314393831
699,1046,379,8.017225543154042
700,569,1082,13.546220072078228
701,6021,798,11.633380744148102
702,929,507,9.272748401077314
703,9194,73,3.518567821095743
704,2568,354,7.748294648540817
705,786,31,2.292901209603729
706,15051,738,11.187490445146622
707,623,291,7.02507541800328
708,1308,902,12.368236050745818
709,1433,1703,16.994634176680233
710,8362,293,7.049175232931126
711,696,501,9.217716767284346
712,6041,388,8.111858367323233
713,8552,325,7.424140410817918
714,10643,1426,15.551212622239566
715,12242,230,6.245517283027668
716,1411,460,8.832495245693291
717,1004,3692,25.022767615457138
718,1164,698,10.880082984129048
719,1224,1194,14.230057661638982
720,442,2323,19.848564430185693
721,1129,406,8.297886941561243
722,1409,877,12.195631494833432
723,1293,290,7.012994453916683
724,12283,1814,17.539739456263742
725,11027,551,9.666745745092587
726,15758,793,11.596878047495228
727,13798,289,7.000892642563399
728,300,246,6.459100620061768
729,781,2689,21.355015825689588
730,1206,1362,15.198231320524211
731,849,364,7.8569716901796465
732,1345,40,2.604560753507695
733,8274,210,5.967798402530116
734,323,547,9.631593825966418
735,949,158,5.176462116051335
736,12592,400,8.236344285368705
737,337,52,2.9696561643271675
738,749,266,6.716535504219315
739,11411,948,12.679690857173451
740,1403,887,12.264964807835826
741,3068,1324,14.98471505866515
742,884,257,6.601932173063298
743,1370,27,2.139865015633226
744,491,1191,14.212169461404084
745,1327,25,2.0590860713421764
746,693,171,5.385208860619636
747,10643,968,12.812744772016815
748,1804,600,10.087420422520744
749,1095,73,3.518567821095743
750,1156,414,8.379240719699794
751,542,1045,13.31259260160717
752,979,351,7.715393036437147
753,762,373,7.953511482483366
754,789,504,9.245273530608946
755,944,867,12.125901755254947
756,606,205,5.896325184672394
757,911,1199,14.259821462536246
758,1003,25,2.0590860713421764
759,445,606,10.137732058428822
760,817,260,6.640353053236833
761,1433,659,10.57175777440959
762,10480,1311,14.910968142806976
763,1096,53,2.9980745741715897
764,489,685,10.77828795811064
765,10856,1573,16.33310890379942
766,713,352,7.726375807885003
767,486,744,11.232875988278952
768,1230,724,11.080867953761455
769,1278,414,8.379240719699794
770,1426,1640,16.677326088651487
771,320,817,11.771058681346563
772,364,354,7.748294648540817
773,3933,511,9.309255425733742
774,1701,423,8.469829738571221
775,1044,866,12.11890671472172
776,1390,321,7.378311945673508
777,399,296,7.085171255408936
778,669,96,4.034968169008297
779,687,3828,25.479474170021508
780,1363,1100,13.658431819377938
781,13945,349,7.693380457950016
782,919,514,9.336542017013397
783,13558,1054,13.369796652831946
784,304,939,12.61935891683003
785,883,751,11.28559510587849
786,1190,447,8.706793774496614
787,960,419,8.429688139457722
788,13306,371,7.932159735283897
789,6648,1130,13.843430293956414
790,1313,453,8.765033847020778
791,947,374,7.964165889781714
792,455,144,4.941806571221223
793,12173,399,8.226042412312127
794,860,425,8.489829364381896
795,1030,647,10.47506283633544
796,11307,47,2.823276579523741
797,5536,370,7.921462279660952
798,13294,452,8.75535407173531
799,815,357,7.781057139907772
800,838,1692,16.939659477142442
801,982,157,5.160054904838402
802,1115,354,7.748294648540817
803,9710,77,3.61368138932055
804,681,392,8.153564854919791
805,952,455,8.784361398266553
806,1048,220,6.10823640283504
807,1145,4582,27.87610161282465
808,1186,1965,18.25516546916941
809,1070,2291,19.711380483473565
810,1161,622,10.270691601639127
811,706,76,3.5901392404130914
812,1342,1322,14.973393020736834
813,1456,221,6.122103018643754
814,1258,1080,13.53369466942562
815,1406,488,9.097339609374457
816,422,802,11.66250064137992
817,1427,161,5.225374655736956
818,1223,360,7.813682260523085
819,627,626,10.303663409091534
820,1010,509,9.291019844216107
821,349,480,9.022463112950414
822,536,404,8.277423564068531
823,846,359,7.802822377220011
824,955,379,8.017225543154042
825,8743,506,9.26359916510392
826,8224,422,8.459812195457866
827,890,48,2.8531533541776346
828,15616,795,11.61149289645446
829,7097,353,7.737342989853716
830,8950,384,8.069936338016594
831,506,3435,24.13614283019228
832,1338,43,2.700466065814569
833,754,233,6.286116956158288
834,603,1360,15.1870684609054
835,12462,610,10.171134890481332
836,2818,345,7.649165261575666
837,5595,817,11.771058681346563
838,401,1332,15.029917921702989
839,819,595,10.04530157291704
840,2959,509,9.291019844216107
841,1422,719,11.042538997841868
842,1238,94,3.992716029092796
843,1395,46,2.793080239899932
844,999,649,10.491240549196815
845,1292,888,12.271876594694843
846,9822,658,10.563733668680872
847,878,408,8.318299978413151
848,915,1157,14.007840111479045
849,964,360,7.813682260523085
850,1035,189,5.661550670612858
851,13773,407,8.308099729354506
852,2920,68,3.395931745752758
853,294,358,7.791947358169042
854,937,75,3.5664416927220435
855,1314,193,5.721147583115485
856,334,362,7.835356871537427
857,1106,351,7.715393036437147
858,8447,2049,18.64126909349392
859,322,39,2.5717976788123824
860,8209,1000,13.022803767538475
861,1231,462,8.851675496827152
862,443,131,4.713463456290255
863,652,1697,16.964670061376992
864,752,380,8.027795390253132
865,1308,896,12.327031374145262
866,1367,241,6.393122377230335
867,1431,546,9.622785782216429
868,574,163,5.257730225939111
869,725,3358,23.8640880306774
870,1122,543,9.59631314393831
871,1353,587,9.97754159836515
872,4310,51,2.9409631613399254
873,851,288,6.988769875645536
874,508,481,9.031856622119212
875,752,2687,21.34707272858546
876,1180,776,11.471900119118189
877,7227,357,7.781057139907772
878,876,1906,17.979017065642218
879,10124,312,7.274142314112232
880,627,678,10.723074996575289
881,323,619,10.245893114905943
882,503,835,11.900021176583047
883,1075,402,8.256909471652294
884,1389,666,10.627756883113404
885,597,612,10.187795237258271
886,1060,155,5.127082970365432
887,1211,585,9.96052957985525
888,1104,2674,21.295370380576514
889,809,656,10.547667144297176
890,893,421,8.449782776169446
891,1374,1407,15.447263158265764
892,367,412,8.358976504497395
893,833,411,8.34882595247809
894,1072,714,11.004076536857577
895,986,1074,13.49604871425087
896,8356,213,6.010274372035311
897,4397,443,8.66774965949881
898,14267,579,9.909318291555907
899,566,376,7.985432058185593
900,6394,523,9.417927457629249
901,10771,744,11.232875988278952
902,815,395,8.184705254148536
903,784,161,5.225374655736956
904,546,445,8.687293651976855
905,11214,818,11.778260308622496
906,10761,1187,14.188283445427624
907,1424,27,2.139865015633226
908,14267,579,9.909318291555907
909,1260,618,10.237613603965976
910,573,1247,14.542454820485585
911,654,1259,14.612259004735655
912,7989,569,9.823372884284009
913,506,190,5.676508558426096
914,1399,920,12.491034566055337
915,529,410,8.338663044325743
916,962,490,9.115962637276931
917,6123,914,12.450236303885251
918,1279,369,7.9107503582228835
919,10853,740,11.202639389723414
920,2035,362,7.835356871537427
921,998,870,12.146862707382448
922,1325,1060,13.40779709892282
923,10211,413,8.369114745342383
924,467,563,9.771442796019402
925,873,1722,17.089173933826533
926,1022,26,2.0998640115881724
927,1202,940,12.62607670219635
928,1235,406,8.297886941561243
929,642,1192,14.218134695438591
930,937,29,2.217703569250547
931,593,353,7.737342989853716
932,299,505,9.254440883907913
933,444,381,8.038351338784418
934,1355,491,9.1252598988849
935,910,649,10.491240549196815
936,850,197,5.780130045220385
937,7398,409,8.328487734807325
938,753,67,3.370869176316927
939,1383,641,10.42637908947152
940,1400,94,3.992716029092796
941,2784,556,9.71050670099685
942,883,551,9.666745745092587
943,1115,1863,17.775053802282514
944,3204,330,7.481031207619623
945,8891,368,7.900023912125563
946,501,712,10.988653857187597
947,992,929,12.551983321057254
948,317,478,9.003646693902157
949,992,929,12.551983321057254
950,612,382,8.04889344343091
951,1151,429,8.52968793732762
952,1183,1972,18.28765212465859
953,429,479,9.013059813769296
954,7196,472,8.946960002191155
955,553,709,10.965479165963536
956,9791,74,3.542585627704468
957,7196,472,8.946960002191155
958,688,480,9.022463112950414
959,10815,467,8.899445274339815
960,4397,443,8.66774965949881
961,523,692,10.833219523010117
962,786,1608,16.51381894330459
963,970,684,10.770417721239273
964,13117,602,10.104218802887443
965,829,639,10.410100579794287
966,4768,590,10.003005378435546
967,15696,466,8.889911854062529
968,1829,471,8.9374772650251
969,1205,195,5.750714434200658
970,1386,377,7.99604393271235
971,6912,159,5.19281748734562
972,10313,510,9.30014210448342
973,3730,468,8.908968492981503
974,1426,2324,19.852836153990705
975,379,651,10.507393354064895
976,787,101,4.138711782034266
977,629,1809,17.51555003714631
978,1133,71,3.470033526598096
979,1270,902,12.368236050745818
980,737,382,8.04889344343091
981,13817,173,5.4166097615050575
982,397,44,2.731686363875588
983,475,34,2.4012863658684456
984,487,436,8.598995885216311
985,7175,2087,18.813332062631236
986,14806,1268,14.664394088512095
987,1002,994,12.983676577148994
988,1071,1867,17.79412575390849
989,711,34,2.4012863658684456
990,842,581,9.926418076995352
991,2035,362,7.835356871537427
992,861,421,8.449782776169446
993,1293,1020,13.152387096157511
994,799,3765,25.268937821935072
995,7562,172,5.400932131629138
996,856,1149,13.95932796537923
997,10454,597,10.062170269220507
998,14563,310,7.250790272102927
999,524,36,2.4709032856106115
1000,11411,948,12.679690857173451
1001,1355,505,9.254440883907913
1002,732,1429,15.567562245772672
1003,1166,149,5.026869729484178
1004,1261,736,11.172320959599729
1005,797,1829,17.612108376430474
1006,468,2524,20.689460769937032
1007,672,2086,18.8088242556748
1008,705,1043,13.299847177333668
1009,884,404,8.277423564068531
1010,1191,67,3.370869176316927
1011,904,701,10.90343918199381
1012,1000,2685,21.33912667480985
1013,3730,468,8.908968492981503
1014,1258,237,6.339845428586726
1015,539,722,11.065552303105433
1016,593,27,2.139865015633226
1017,7529,463,8.861250053976471
1018,11453,54,3.026226126756223
1019,4995,1445,15.654471851949898
1020,1223,1070,13.47089296318404
1021,1328,670,10.659624291617204
1022,1362,467,8.899445274339815
1023,499,497,9.180845752434996
1024,8872,406,8.297886941561243
1025,15949,190,5.676508558426096
1026,5206,319,7.355290635436017
1027,945,544,9.605145463473782
1028,1128,1522,16.066150196827284
1029,1419,433,8.569361118546913
1030,917,449,8.726250321160208
1031,580,1930,18.091857192612416
1032,447,88,3.8631879039425017
1033,874,1653,16.743294774350627
1034,1360,714,11.004076536857577
1035,841,416,8.39945604635269
1036,4768,590,10.003005378435546
1037,391,27,2.139865015633226
1038,431,647,10.47506283633544
1039,6950,700,10.8956593456968
1040,14165,613,10.196115202088988
1041,3407,632,10.35292423210267
1042,1047,1120,13.782040056680724
1043,1298,394,8.17433830223088
1044,332,346,7.660242986802948
1045,496,400,8.236344285368705
1046,628,1328,15.007333509363262
1047,1156,682,10.754659969243535
1048,749,37,2.504986320283831
1049,1414,587,9.97754159836515
1050,553,912,12.43660714128442
1051,696,377,7.99604393271235
1052,1013,355,7.7592308496766655
1053,382,96,4.034968169008297
1054,940,1410,15.463722686811806
1055,1176,1990,18.370925446366343
1056,1322,117,4.454484246490751
1057,370,1327,15.001682093795
1058,791,201,5.83851667904877
1059,1112,1401,15.414291374335308
1060,840,1021,13.158832765300213
1061,1119,32,2.329589958548512
1062,1147,2211,19.36416915663663
1063,1169,1641,16.682409864440547
1064,8138,592,10.019945281135325
1065,625,540,9.569767275259087
1066,725,807,11.698798583616446
1067,1297,927,12.538464756746093
1068,483,414,8.379240719699794
1069,783,1577,16.353862544831518
1070,909,654,10.531576109536054
1071,1406,1321,14.967728790149918
1072,959,431,8.549547540316269
1073,1189,864,12.104904507024893
1074,324,480,9.022463112950414
1075,377,1279,14.727864121481923
1076,813,489,9.106655883817131
1077,527,25,2.0590860713421764
1078,15467,351,7.715393036437147
1079,3619,48,2.8531533541776346
1080,636,526,9.444900097463728
1081,1371,437,8.608851471127544
1082,415,1521,16.060871356468976
1083,590,769,11.42004108649567
1084,974,69,3.4208106992026304
1085,12671,972,12.839190093799354
1086,438,526,9.444900097463728
1087,882,288,6.988769875645536
1088,451,367,7.88928288212483
1089,752,430,8.539623511968204
1090,1338,776,11.471900119118189
1091,958,2731,21.521143660830408
1092,571,1744,17.197991770432623
1093,15467,351,7.715393036437147
1094,730,2976,22.465751976557904
1095,16108,1016,13.126572768826572
1096,10423,170,5.369439547525276
1097,1433,1153,13.983605075833983
1098,687,1763,17.291419718382194
1099,5900,94,3.992716029092796
1100,606,1368,15.231670813800106
1101,11157,35,2.4363434956658927
1102,1300,562,9.762760925983574
1103,630,726,11.09616246477282
1104,1404,613,10.196115202088988
1105,889,298,7.1090673477192965
1106,1018,796,11.61879342713262
1107,8602,874,12.174754506924142
1108,1129,476,8.984790868611222
1109,8471,747,11.255500132022446
1110,1251,419,8.429688139457722
1111,554,2828,21.90000424687125
1112,920,311,7.262475678994749
1113,10172,833,11.885761110134652
1114,1272,1167,14.068245049345682
1115,12419,372,7.942842783539588
1116,1172,364,7.8569716901796465
1117,655,1428,15.562114279815544
1118,824,609,10.162794475064372
1119,368,342,7.615835406900053
1120,665,830,11.86433887383894
1121,771,1463,15.75167199020194
1122,1203,2809,21.826312356227067
1123,348,594,10.036856593220891
1124,476,682,10.754659969243535
1125,1292,722,11.065552303105433
1126,1346,525,9.435917784354764
1127,1058,817,11.771058681346563
1128,977,3010,22.59372010278788
1129,1084,520,9.39087734683312
1130,414,382,8.04889344343091
1131,11451,470,8.92798445590452
1132,1313,4585,27.885225862137617
1133,1426,303,7.168459084367277
1134,5536,370,7.921462279660952
1135,1116,671,10.667576269068968
1136,1186,1666,16.80900456107912
1137,1036,32,2.329589958548512
1138,586,416,8.39945604635269
1139,466,1157,14.007840111479045
1140,852,1084,13.558733903912662
1141,564,353,7.737342989853716
1142,1410,531,9.48968413283126
1143,909,111,4.3387635789966
1144,988,374,7.964165889781714
1145,1111,528,9.462839145151204
1146,395,1274,14.699048081117208
1147,413,1117,13.763569590409626
1148,527,1644,16.69765190495618
1149,15486,1570,16.31752635081275
1150,3730,468,8.908968492981503
1151,1010,526,9.444900097463728
1152,1352,7066,34.61715024898173
1153,1373,777,11.479289427529553
1154,1272,718,11.034857230652811
1155,498,1791,17.42819014069893
1156,738,304,7.180278480826183
1157,16526,37,2.504986320283831
1158,793,492,9.13454769762382
1159,13910,142,4.907368475204367
1160,759,856,12.048732953321236
1161,821,1476,15.821500716445769
1162,1059,497,9.180845752434996
1163,354,604,10.120989302067256
1164,545,360,7.813682260523085
1165,1132,33,2.365709786287801
1166,14027,624,10.28719071524953
1167,306,584,9.9520126654463
1168,451,1943,18.152686057756387
1169,3022,42,2.6688805808143985
1170,1253,830,11.86433887383894
1171,6033,233,6.286116956158288
1172,15969,537,9.543147565070775
1173,689,32,2.329589958548512
1174,1284,33,2.365709786287801
1175,8861,604,10.120989302067256
1176,640,737,11.179908275217608
1177,15721,1481,15.848275994893989
1178,5780,322,7.389795706623845
1179,8274,210,5.967798402530116
1180,948,769,11.42004108649567
1181,581,506,9.26359916510392
1182,748,1092,13.608674161021463
1183,426,484,9.059978713905576
1184,513,434,8.5792507480567
1185,6394,523,9.417927457629249
1186,9369,589,9.994524660184826
1187,1316,896,12.327031374145262
1188,5860,544,9.605145463473782
1189,1394,512,9.318359834194048
1190,376,531,9.48968413283126
1191,1242,279,6.878703628811188
1192,493,438,8.618695787060979
1193,866,31,2.292901209603729
1194,1427,974,12.852392349311902
1195,332,506,9.26359916510392
1196,741,27,2.139865015633226
1197,1373,535,9.52535976290558
1198,1166,1076,13.508609022892337
1199,562,352,7.726375807885003
1200,2754,773,11.44970358084088
1201,6576,751,11.28559510587849
1202,505,2385,20.111695648384227
1203,610,311,7.262475678994749
1204,788,507,9.272748401077314
1205,639,557,9.71923524810839
1206,883,784,11.530881999516186
1207,1354,933,12.578976864752184
1208,1403,366,7.878527208572681
1209,12592,400,8.236344285368705
1210,975,470,8.92798445590452
1211,15420,545,9.613969668792326
1212,354,550,9.657969759856254
1213,415,58,3.136306464957344
1214,759,422,8.459812195457866
1215,3654,1309,14.899590065497405
1216,862,198,5.794781855913753
1217,3612,568,9.814736950408737
1218,299,366,7.878527208572681
1219,434,2091,18.83135249977281
